date,country,operator,channel,pod_fill_rate,endpoint_requests,bid_requests,bid_responses,bid_wons,impressions,revenue,requested_pod_duration,filled_pod_duration,delivered_pod_duration
09-06-22,CH,No viewership data,No viewership data,0,2,146,23,0,0,0,91.5,0,0
09-06-22,NL,No viewership data,No viewership data,0,2,122,12,0,0,0,90,0,0
10-06-22,GB,No viewership data,No viewership data,0.2,48,5680,1710,254,46,0.9,223.66,214.16,44.58
10-06-22,IT,No viewership data,No viewership data,0.06,29,4086,615,140,11,0.12,109.66,78.1,6.72
10-06-22,DE,No viewership data,No viewership data,0.03,18,1734,213,35,3,0.04,101.67,40.56,3.33
10-06-22,FR,No viewership data,No viewership data,0,80,7920,560,4,2,0.02,213.5,1,0.5
10-06-22,ES,No viewership data,No viewership data,0,129,11217,924,0,0,0,326.22,0,0
10-06-22,CH,No viewership data,No viewership data,0,4,388,62,0,0,0,244,0,0
10-06-22,NL,No viewership data,No viewership data,0,2,162,16,0,0,0,240,0,0
10-06-22,BE,No viewership data,No viewership data,0,2,194,16,0,0,0,240,0,0
10-06-22,AT,No viewership data,No viewership data,0,3,291,24,0,0,0,366,0,0
11-06-22,GB,No viewership data,No viewership data,0.17,40,4776,1368,222,42,0.82,225.5,212.7,39
11-06-22,IT,No viewership data,No viewership data,0.03,166,22812,3112,642,40,0.44,213.98,117.18,7.22
11-06-22,DE,No viewership data,No viewership data,0.1,48,5072,624,76,22,0.26,223.5,68.34,21.26
11-06-22,FR,No viewership data,No viewership data,0,38,3732,264,2,2,0.02,218.32,1.06,1.06
11-06-22,ES,No viewership data,No viewership data,0,24,2328,192,0,0,0,244,0,0
11-06-22,CH,No viewership data,No viewership data,0,8,680,87,0,0,0,106.75,0,0
11-06-22,CN,No viewership data,No viewership data,0,18,1458,144,0,0,0,360,0,0
11-06-22,AT,No viewership data,No viewership data,0,6,582,48,0,0,0,244,0,0
11-06-22,PE,No viewership data,No viewership data,0,2,194,16,0,0,0,120,0,0
11-06-22,BD,No viewership data,No viewership data,0,2,162,16,0,0,0,240,0,0
12-06-22,IT,No viewership data,No viewership data,0.08,86,12484,1316,238,50,0.54,226.04,82.7,17.44
12-06-22,GB,No viewership data,No viewership data,0.09,54,6966,2421,339,33,0.66,366,342,34.32
12-06-22,DE,No viewership data,No viewership data,0.02,46,4954,610,78,4,0.06,228.08,74.34,3.92
12-06-22,ES,No viewership data,No viewership data,0,30,2814,232,0,0,0,117.87,0,0
12-06-22,FR,No viewership data,No viewership data,0,21,2317,164,0,0,0,119.1,0,0
12-06-22,CH,No viewership data,No viewership data,0,3,291,48,0,0,0,366,0,0
12-06-22,NG,No viewership data,No viewership data,0,2,162,16,0,0,0,240,0,0
12-06-22,IN,No viewership data,No viewership data,0,3,243,24,0,0,0,360,0,0
12-06-22,AT,No viewership data,No viewership data,0,3,147,12,0,0,0,183,0,0
13-06-22,GB,No viewership data,No viewership data,0.21,33,3105,1563,192,45,0.9,266.19,251.46,56.46
13-06-22,DE,No viewership data,No viewership data,0.12,90,8838,897,114,57,0.87,311.1,78,36
13-06-22,IT,No viewership data,No viewership data,0.05,94,12652,1308,230,32,0.36,209.36,72.56,10.22
13-06-22,FR,No viewership data,No viewership data,0,22,1870,132,0,0,0,91.45,0,0
13-06-22,ES,No viewership data,No viewership data,0,19,1351,112,0,0,0,89.74,0,0
13-06-22,CH,No viewership data,No viewership data,0,6,438,72,0,0,0,274.5,0,0
13-06-22,AT,No viewership data,No viewership data,0,6,486,40,0,0,0,203.34,0,0
13-06-22,YE,No viewership data,No viewership data,0,2,146,16,0,0,0,240,0,0
13-06-22,ID,No viewership data,No viewership data,0,3,123,12,0,0,0,180,0,0
14-06-22,GB,No viewership data,No viewership data,0.16,37,4261,2052,222,32,0.63,108.81,104.51,17.16
14-06-22,DE,No viewership data,No viewership data,0.1,72,7608,843,93,42,0.57,335.25,81.24,33.12
14-06-22,IT,No viewership data,No viewership data,0.04,34,4704,519,99,13,0.14,107.65,38.68,4.71
14-06-22,FR,No viewership data,No viewership data,0.01,90,9318,684,24,6,0.09,335.31,15.99,3.99
14-06-22,ES,No viewership data,No viewership data,0,63,5103,420,0,0,0,304.29,0,0
14-06-22,CH,No viewership data,No viewership data,0,2,194,32,0,0,0,122,0,0
14-06-22,AT,No viewership data,No viewership data,0,9,873,72,0,0,0,366,0,0
14-06-22,ID,No viewership data,No viewership data,0,6,486,48,0,0,0,360,0,0
14-06-22,CM,No viewership data,No viewership data,0,1,81,8,0,0,0,120,0,0
14-06-22,HK,No viewership data,No viewership data,0,3,267,24,0,0,0,360,0,0
14-06-22,TR,No viewership data,No viewership data,0,1,89,8,0,0,0,120,0,0
14-06-22,US,No viewership data,No viewership data,0,3,159,12,0,0,0,180,0,0
15-06-22,GB,No viewership data,No viewership data,0.16,14,1550,714,78,13,0.26,104.43,100.21,16.5
15-06-22,FR,No viewership data,No viewership data,0.06,144,13920,1053,84,54,0.75,312.63,31.56,19.68
15-06-22,IT,No viewership data,No viewership data,0.04,82,11564,1288,294,22,0.24,219.8,106.58,9.02
15-06-22,DE,No viewership data,No viewership data,0.12,26,2878,404,80,16,0.2,234.62,124.62,27.7
15-06-22,ES,No viewership data,No viewership data,0,114,9474,780,0,0,0,312.87,0,0
15-06-22,AT,No viewership data,No viewership data,0,15,1311,108,0,0,0,329.4,0,0
15-06-22,BR,No viewership data,No viewership data,0,1,97,16,1,0,0,120,15,0
15-06-22,CH,No viewership data,No viewership data,0,2,194,32,0,0,0,244,0,0
15-06-22,IN,No viewership data,No viewership data,0,2,178,16,0,0,0,122,0,0
15-06-22,PS,No viewership data,No viewership data,0,2,162,16,0,0,0,240,0,0
15-06-22,IR,No viewership data,No viewership data,0,1,41,4,0,0,0,60,0,0
16-06-22,GB,No viewership data,No viewership data,0.32,78,8526,3660,387,114,2.25,309.69,293.64,98.31
16-06-22,IT,No viewership data,No viewership data,0.13,26,3320,375,62,19,0.2,100.5,42.35,13.27
16-06-22,FR,No viewership data,No viewership data,0.08,75,6771,546,78,24,0.3,292.56,75.6,24
16-06-22,DE,No viewership data,No viewership data,0.04,30,2890,329,46,6,0.07,101.6,30.33,4
16-06-22,ES,No viewership data,No viewership data,0,78,6990,600,8,0,0,225.24,3.9,0
16-06-22,AT,No viewership data,No viewership data,0,9,873,72,0,0,0,366,0,0
16-06-22,TR,No viewership data,No viewership data,0,1,45,4,0,0,0,60,0,0
17-06-22,GB,No viewership data,No viewership data,0.14,16,2000,973,95,13,0.26,118.19,114.5,16.25
17-06-22,FR,No viewership data,No viewership data,0.07,29,2941,226,21,10,0.13,109.38,15.86,7.59
17-06-22,IT,No viewership data,No viewership data,0.08,24,3388,381,77,12,0.13,111.63,56.08,9.17
17-06-22,ES,No viewership data,No viewership data,0.03,48,4080,456,33,9,0.09,320.25,39.18,10.68
17-06-22,DE,No viewership data,No viewership data,0.05,30,3450,486,123,6,0.06,365.4,222,18
17-06-22,AT,No viewership data,No viewership data,0,2,194,16,0,0,0,122,0,0
17-06-22,SN,No viewership data,No viewership data,0,3,243,24,0,0,0,360,0,0
17-06-22,BR,No viewership data,No viewership data,0,2,178,16,0,0,0,240,0,0
17-06-22,SA,No viewership data,No viewership data,0,2,82,8,0,0,0,120,0,0
17-06-22,MX,No viewership data,No viewership data,0,3,147,12,0,0,0,180,0,0
17-06-22,US,No viewership data,No viewership data,0,2,106,8,0,0,0,122,0,0
18-06-22,GB,No viewership data,No viewership data,0.29,54,5622,2916,279,81,1.59,294.84,284.16,84.18
18-06-22,FR,No viewership data,No viewership data,0.07,40,3848,288,28,20,0.27,103.7,11,7.75
18-06-22,IT,No viewership data,No viewership data,0.04,54,7404,744,93,15,0.15,325.32,71.67,14.16
18-06-22,DE,No viewership data,No viewership data,0.03,17,1675,148,26,3,0.04,104.06,22.65,3.53
18-06-22,ES,No viewership data,No viewership data,0.03,34,2714,314,24,6,0.06,200.82,26.82,6.7
18-06-22,IN,No viewership data,No viewership data,0,16,976,96,0,0,0,180,0,0
18-06-22,CH,No viewership data,No viewership data,0,2,146,24,0,0,0,91.5,0,0
18-06-22,US,No viewership data,No viewership data,0,4,316,24,0,0,0,180,0,0
18-06-22,KH,No viewership data,No viewership data,0,3,267,24,0,0,0,360,0,0
18-06-22,AT,No viewership data,No viewership data,0,2,194,16,0,0,0,244,0,0
18-06-22,CA,No viewership data,No viewership data,0,3,123,12,0,0,0,180,0,0
19-06-22,GB,No viewership data,No viewership data,0.24,17,1745,893,85,19,0.37,96.88,91.47,23.24
19-06-22,FR,No viewership data,No viewership data,0.04,60,5772,420,18,15,0.21,311.1,15,12
19-06-22,ES,No viewership data,No viewership data,0.01,42,3498,334,12,2,0.02,209.14,10.86,1.8
19-06-22,IT,No viewership data,No viewership data,0.01,12,1316,128,11,1,0.01,86.42,10.42,0.83
19-06-22,DE,No viewership data,No viewership data,0,34,3014,250,14,0,0,186.58,15.3,0
19-06-22,CH,No viewership data,No viewership data,0,2,194,32,0,0,0,244,0,0
19-06-22,AT,No viewership data,No viewership data,0,6,582,48,0,0,0,366,0,0
19-06-22,IN,No viewership data,No viewership data,0,3,243,24,0,0,0,360,0,0
19-06-22,TR,No viewership data,No viewership data,0,2,178,16,0,0,0,240,0,0
19-06-22,US,No viewership data,No viewership data,0,2,210,16,0,0,0,240,0,0
19-06-22,ID,No viewership data,No viewership data,0,1,41,4,0,0,0,60,0,0
19-06-22,DZ,No viewership data,No viewership data,0,3,123,12,0,0,0,180,0,0
19-06-22,CO,No viewership data,No viewership data,0,1,45,4,0,0,0,60,0,0
20-06-22,GB,No viewership data,No viewership data,0.15,54,5430,2619,291,39,0.78,284.67,271.32,42.51
20-06-22,IT,No viewership data,No viewership data,0.06,58,7684,774,154,24,0.26,210.06,77.24,13.44
20-06-22,DE,No viewership data,No viewership data,0.04,24,2480,200,14,6,0.07,109.29,10.42,4.38
20-06-22,FR,No viewership data,No viewership data,0.04,16,1584,117,7,4,0.05,106.75,7.5,3.75
20-06-22,ES,No viewership data,No viewership data,0,42,3882,320,0,0,0,232,0,0
20-06-22,US,No viewership data,No viewership data,0,1,97,24,8,0,0,122,111,0
20-06-22,MA,No viewership data,No viewership data,0,3,243,24,0,0,0,360,0,0
20-06-22,AR,No viewership data,No viewership data,0,3,291,24,0,0,0,360,0,0
20-06-22,BR,No viewership data,No viewership data,0,1,97,8,0,0,0,120,0,0
20-06-22,AT,No viewership data,No viewership data,0,6,294,24,0,0,0,183,0,0
20-06-22,CH,No viewership data,No viewership data,0,1,49,7,0,0,0,61,0,0
21-06-22,IT,No viewership data,No viewership data,0.08,34,4156,520,154,20,0.22,193.76,132.36,15.88
21-06-22,FR,No viewership data,No viewership data,0.04,26,2546,191,11,6,0.08,105.58,8.46,4.62
21-06-22,DE,No viewership data,No viewership data,0.02,54,5850,474,48,9,0.12,345.33,42.51,7.5
21-06-22,GB,No viewership data,No viewership data,0.01,11,1227,531,66,1,0.02,105.36,99.09,1.36
21-06-22,ES,No viewership data,No viewership data,0,13,1165,96,0,0,0,112.62,0,0
21-06-22,CH,No viewership data,No viewership data,0,3,267,48,0,0,0,360,0,0
21-06-22,TT,No viewership data,No viewership data,0,1,81,8,0,0,0,120,0,0
21-06-22,TR,No viewership data,No viewership data,0,3,267,24,0,0,0,360,0,0
21-06-22,AT,No viewership data,No viewership data,0,1,97,8,0,0,0,122,0,0
22-06-22,IT,No viewership data,No viewership data,0.1,21,2998,345,110,18,0.2,113.19,69.76,11.43
22-06-22,GB,No viewership data,No viewership data,0.06,36,4260,1665,240,18,0.36,335.49,311.01,21.51
22-06-22,DE,No viewership data,No viewership data,0.01,18,1958,134,5,1,0.01,115.22,3.61,0.83
22-06-22,ES,No viewership data,No viewership data,0,57,5097,420,0,0,0,337.11,0,0
22-06-22,FR,No viewership data,No viewership data,0,28,2716,196,4,0,0,209.14,5.72,0
22-06-22,CH,No viewership data,No viewership data,0,5,413,72,0,0,0,108.4,0,0
22-06-22,KW,No viewership data,No viewership data,0,4,324,32,0,0,0,120,0,0
22-06-22,AT,No viewership data,No viewership data,0,6,390,32,0,0,0,162.66,0,0
22-06-22,PK,No viewership data,No viewership data,0,3,219,24,0,0,0,360,0,0
22-06-22,CG,No viewership data,No viewership data,0,1,73,8,0,0,0,120,0,0
22-06-22,TR,No viewership data,No viewership data,0,3,267,24,0,0,0,360,0,0
23-06-22,GB,No viewership data,No viewership data,0.29,46,4910,2006,218,62,1.22,201.56,190.78,59.22
23-06-22,IT,No viewership data,No viewership data,0.11,80,9704,1128,344,68,0.74,191.96,106.26,20.26
23-06-22,DE,No viewership data,No viewership data,0.04,39,3141,249,60,12,0.15,253.38,62.31,10.38
23-06-22,FR,No viewership data,No viewership data,0.01,18,1414,105,5,1,0.01,84.67,6.11,1.11
23-06-22,ES,No viewership data,No viewership data,0,16,1092,92,0,0,0,87.19,0,0
23-06-22,CH,No viewership data,No viewership data,0,2,146,24,0,0,0,91.5,0,0
23-06-22,AT,No viewership data,No viewership data,0,6,294,24,0,0,0,122,0,0
23-06-22,BR,No viewership data,No viewership data,0,2,194,16,0,0,0,240,0,0
23-06-22,YE,No viewership data,No viewership data,0,2,82,8,0,0,0,120,0,0
24-06-22,IT,No viewership data,No viewership data,0.15,36,4404,542,189,41,0.45,96.53,65.42,14.31
24-06-22,DE,No viewership data,No viewership data,0.14,75,7113,615,132,75,0.9,300.12,80.4,41.4
24-06-22,GB,No viewership data,No viewership data,0.1,42,5034,1938,219,18,0.36,339.87,329.13,34.29
24-06-22,FR,No viewership data,No viewership data,0.05,34,2946,226,18,8,0.12,186.58,21.18,9.42
24-06-22,ES,No viewership data,No viewership data,0.03,72,5520,585,15,15,0.18,295.38,9.39,9.39
24-06-22,IN,No viewership data,No viewership data,0,3,203,20,0,0,0,100,0,0
24-06-22,CH,No viewership data,No viewership data,0,1,97,16,0,0,0,122,0,0
24-06-22,US,No viewership data,No viewership data,0,1,105,16,0,0,0,122,0,0
24-06-22,LT,No viewership data,No viewership data,0,2,162,16,0,0,0,120,0,0
24-06-22,EG,No viewership data,No viewership data,0,1,81,8,0,0,0,120,0,0
24-06-22,CZ,No viewership data,No viewership data,0,1,81,8,0,0,0,120,0,0
24-06-22,GA,No viewership data,No viewership data,0,1,81,8,0,0,0,120,0,0
24-06-22,AT,No viewership data,No viewership data,0,1,49,4,0,0,0,61,0,0
25-06-22,FR,No viewership data,No viewership data,0.04,82,8146,600,24,18,0.26,214.24,11.7,8.78
25-06-22,GB,No viewership data,No viewership data,0.13,24,2456,958,132,12,0.24,193.16,186.84,25
25-06-22,IT,No viewership data,No viewership data,0.06,60,7416,543,30,21,0.21,292.8,24.75,18
25-06-22,ES,No viewership data,No viewership data,0,108,8892,732,0,0,0,309.93,0,0
25-06-22,DE,No viewership data,No viewership data,0,39,3981,336,63,0,0,323.76,85.38,0
25-06-22,CH,No viewership data,No viewership data,0,1,97,16,0,0,0,122,0,0
25-06-22,US,No viewership data,No viewership data,0,1,105,16,1,0,0,122,29,0
25-06-22,AT,No viewership data,No viewership data,0,6,582,48,0,0,0,366,0,0
25-06-22,TN,No viewership data,No viewership data,0,2,162,16,0,0,0,240,0,0
25-06-22,PK,No viewership data,No viewership data,0,3,243,24,0,0,0,360,0,0
25-06-22,ID,No viewership data,No viewership data,0,3,267,24,0,0,0,360,0,0
25-06-22,CA,No viewership data,No viewership data,0,2,178,16,0,0,0,240,0,0
25-06-22,IN,No viewership data,No viewership data,0,1,41,4,0,0,0,60,0,0
25-06-22,AR,No viewership data,No viewership data,0,2,98,8,0,0,0,120,0,0
26-06-22,GB,No viewership data,No viewership data,0.16,18,1618,592,71,11,0.22,84.72,78.89,13.67
26-06-22,IT,No viewership data,No viewership data,0.07,102,13656,1170,75,48,0.51,317.55,33.54,21.18
26-06-22,FR,No viewership data,No viewership data,0.02,84,8244,598,14,10,0.14,212.04,6.66,4.76
26-06-22,DE,No viewership data,No viewership data,0.02,42,4270,316,24,6,0.08,214.66,16.2,3.8
26-06-22,ES,No viewership data,No viewership data,0,31,2335,192,0,0,0,94.39,0,0
26-06-22,US,No viewership data,No viewership data,0,3,315,30,3,0,0,360,45,0
26-06-22,AT,No viewership data,No viewership data,0,3,291,24,0,0,0,366,0,0
26-06-22,PA,No viewership data,No viewership data,0,3,135,12,0,0,0,180,0,0
26-06-22,BR,No viewership data,No viewership data,0,2,98,8,0,0,0,120,0,0
27-06-22,DE,No viewership data,No viewership data,0.13,72,6600,519,99,63,0.75,289.74,60,38.76
27-06-22,GB,No viewership data,No viewership data,0.14,42,4650,1824,201,27,0.54,313.71,295.71,43.92
27-06-22,IT,No viewership data,No viewership data,0.08,22,2780,256,50,12,0.13,99.73,34.09,8.18
27-06-22,FR,No viewership data,No viewership data,0,87,8319,597,9,0,0,308.79,6.21,0
27-06-22,ES,No viewership data,No viewership data,0,24,2040,168,0,0,0,213.16,0,0
27-06-22,AT,No viewership data,No viewership data,0,3,243,20,0,0,0,101.67,0,0
27-06-22,CH,No viewership data,No viewership data,0,4,388,32,0,0,0,244,0,0
27-06-22,DZ,No viewership data,No viewership data,0,1,73,8,0,0,0,120,0,0
27-06-22,TN,No viewership data,No viewership data,0,1,37,4,0,0,0,60,0,0
27-06-22,IQ,No viewership data,No viewership data,0,1,41,4,0,0,0,60,0,0
28-06-22,GB,No viewership data,No viewership data,0.27,87,9879,3096,426,111,2.19,321.84,311.16,87.51
28-06-22,IT,No viewership data,No viewership data,0.15,72,9480,1116,366,72,0.75,312.51,232.5,46.89
28-06-22,ES,No viewership data,No viewership data,0.12,78,6690,1077,75,33,0.39,323.64,86.55,38.07
28-06-22,DE,No viewership data,No viewership data,0.04,29,2607,212,33,9,0.11,94.66,18.1,3.97
28-06-22,FR,No viewership data,No viewership data,0.02,66,6002,432,8,6,0.08,195.64,4.84,3.64
28-06-22,SY,No viewership data,No viewership data,0,4,324,32,0,0,0,240,0,0
28-06-22,GE,No viewership data,No viewership data,0,3,243,24,0,0,0,360,0,0
29-06-22,GB,No viewership data,No viewership data,0.32,45,4845,2118,264,78,1.53,305.01,286.41,98.01
29-06-22,ES,No viewership data,No viewership data,0.26,82,6802,1128,98,78,0.9,208.3,68,54.2
29-06-22,IT,No viewership data,No viewership data,0.16,21,2778,330,96,16,0.17,104.57,88.57,17.14
29-06-22,DE,No viewership data,No viewership data,0.03,34,3238,238,30,8,0.1,200.7,23.52,5.88
29-06-22,FR,No viewership data,No viewership data,0.01,90,8658,618,6,3,0.03,311.1,3.99,2.01
29-06-22,AT,No viewership data,No viewership data,0,6,478,40,0,0,0,202.66,0,0
29-06-22,CH,No viewership data,No viewership data,0,3,291,45,0,0,0,366,0,0
29-06-22,IN,No viewership data,No viewership data,0,2,178,16,0,0,0,240,0,0
30-06-22,GB,No viewership data,No viewership data,0.19,46,4654,1788,206,34,0.66,190.78,181.74,36.08
30-06-22,IT,No viewership data,No viewership data,0.12,56,6800,708,156,36,0.4,191.72,99.64,23.58
30-06-22,ES,No viewership data,No viewership data,0.1,14,1198,199,14,5,0.06,108.93,30,10.71
30-06-22,FR,No viewership data,No viewership data,0.02,102,9678,702,18,9,0.12,306.78,10.59,5.28
30-06-22,US,No viewership data,No viewership data,0.05,6,486,54,2,2,0.02,200,10,10
30-06-22,DE,No viewership data,No viewership data,0,21,1743,126,15,0,0,261.42,34.29,0
30-06-22,AT,No viewership data,No viewership data,0,9,729,60,0,0,0,305.01,0,0
30-06-22,MA,No viewership data,No viewership data,0,3,219,24,0,0,0,360,0,0
30-06-22,CA,No viewership data,No viewership data,0,3,243,24,0,0,0,360,0,0
01-07-22,GB,No viewership data,No viewership data,0.11,52,6068,762,186,42,0.82,220.54,122.3,25
01-07-22,IT,No viewership data,No viewership data,0.12,84,11568,945,135,39,0.45,326.79,110.88,38.58
01-07-22,FR,No viewership data,No viewership data,0.03,64,6112,444,14,10,0.14,102.94,4.38,3.13
01-07-22,ES,No viewership data,No viewership data,0.09,22,1934,397,25,7,0.08,110.91,34.09,9.55
01-07-22,DE,No viewership data,No viewership data,0,42,3990,303,30,0,0,300.42,25.71,0
01-07-22,CH,No viewership data,No viewership data,0,6,438,66,0,0,0,273,0,0
01-07-22,ID,No viewership data,No viewership data,0,2,162,16,0,0,0,120,0,0
01-07-22,AT,No viewership data,No viewership data,0,6,582,48,0,0,0,366,0,0
01-07-22,DZ,No viewership data,No viewership data,0,1,73,8,0,0,0,120,0,0
01-07-22,CA,No viewership data,No viewership data,0,3,243,24,0,0,0,360,0,0
02-07-22,GB,No viewership data,No viewership data,0.04,40,4456,511,73,7,0.14,105.23,28.88,4.13
02-07-22,IT,No viewership data,No viewership data,0.1,44,6320,584,122,18,0.2,227.36,120,21.82
02-07-22,ES,No viewership data,No viewership data,0.12,30,2334,564,30,12,0.14,195.06,60,24
02-07-22,DE,No viewership data,No viewership data,0.03,48,4512,312,28,10,0.12,198.26,14.16,5.42
02-07-22,FR,No viewership data,No viewership data,0.01,102,10350,753,21,6,0.09,328.32,12.36,3.54
02-07-22,DZ,No viewership data,No viewership data,0,9,369,36,0,0,0,180,0,0
02-07-22,AT,No viewership data,No viewership data,0,4,292,24,0,0,0,183,0,0
02-07-22,CH,No viewership data,No viewership data,0,3,291,24,0,0,0,366,0,0
